Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	6	22.22222222222222	0.04515374736731436	P09669, O75390, Q00325, Q16822, Q02252, O00483	27	1378	17932	2.891791646508627	0.5843426042399582	0.21448029999474322	0.21448029999474322
GOTERM_BP_DIRECT	GO:0050767~regulation of neurogenesis	2	7.4074074074074066	0.050966527790395004	P60903, P07355	27	39	19416	36.87749287749288	0.9999999490233625	0.8902676762038837	0.8791739979957356
GOTERM_BP_DIRECT	GO:0045333~cellular respiration	2	7.4074074074074066	0.05351170525026476	P09669, O00483	27	41	19416	35.07859078590786	0.9999999784724595	0.8902676762038837	0.8791739979957356
GOTERM_BP_DIRECT	GO:0042594~response to starvation	2	7.4074074074074066	0.0547818314784473	P11142, Q16822	27	42	19416	34.24338624338624	0.9999999860108435	0.8902676762038837	0.8791739979957356
GOTERM_CC_DIRECT	GO:0032991~protein-containing complex	4	14.814814814814813	0.05490668304159968	P15311, O43707, P46777, P01024	27	692	20666	4.424320274031256	0.9994210255969478	0.30198675672879827	0.26309452290766516
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	6	22.22222222222222	0.059002231912784996	P09669, O75390, Q00325, Q16822, Q02252, O00483	27	1711	20666	2.68407039418144	0.9996736419561343	0.3115317844995048	0.271410266798811
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	2	7.4074074074074066	0.059845967111483114	P60903, P02647	27	46	19416	31.265700483091788	0.9999999975060756	0.8902676762038837	0.8791739979957356
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	2	7.4074074074074066	0.06110791883406919	Q16822, P05062	27	47	19416	30.600472813238767	0.9999999983795634	0.8902676762038837	0.8791739979957356
GOTERM_BP_DIRECT	GO:0042789~mRNA transcription by RNA polymerase II	2	7.4074074074074066	0.06362693780968207	P60903, P07355	27	49	19416	29.351473922902493	0.99999999931593	0.8902676762038837	0.8791739979957356
SMART	SM00295:B41	2	7.4074074074074066	0.06380755070480496	P15311, Q9Y490	14	54	10680	28.253968253968253	0.7325129990357842	0.15951887676201237	0.15951887676201237
INTERPRO	IPR019748:FERM_central	2	7.4074074074074066	0.0657998075452925	P15311, Q9Y490	27	54	20667	28.349794238683124	0.9999407193173449	0.3360749824081905	0.29612201247155245
INTERPRO	IPR019749:Band_41_domain	2	7.4074074074074066	0.0657998075452925	P15311, Q9Y490	27	54	20667	28.349794238683124	0.9999407193173449	0.3360749824081905	0.29612201247155245
INTERPRO	IPR035963:FERM_2	2	7.4074074074074066	0.0657998075452925	P15311, Q9Y490	27	54	20667	28.349794238683124	0.9999407193173449	0.3360749824081905	0.29612201247155245
INTERPRO	IPR000299:FERM_domain	2	7.4074074074074066	0.06697815155104453	P15311, Q9Y490	27	55	20667	27.834343434343435	0.99995050864361	0.3360749824081905	0.29612201247155245
GOTERM_BP_DIRECT	GO:0050766~positive regulation of phagocytosis	2	7.4074074074074066	0.06739328533798923	P11142, P02647	27	52	19416	27.65811965811966	0.999999999812401	0.8902676762038837	0.8791739979957356
INTERPRO	IPR014352:FERM/acyl-CoA-bd_prot_sf	2	7.4074074074074066	0.06815506636250017	P15311, Q9Y490	27	56	20667	27.337301587301585	0.9999586817697503	0.3360749824081905	0.29612201247155245
UP_KW_DISEASE	KW-1024~Diamond-Blackfan anemia	2	7.4074074074074066	0.06835553069910795	P61353, P46777	18	20	4820	26.777777777777775	0.6016610891180774	0.4443109495442017	0.4443109495442017
GOTERM_BP_DIRECT	GO:0014823~response to activity	2	7.4074074074074066	0.0686454943086537	P11142, P07355	27	53	19416	27.136268343815512	0.999999999878123	0.8902676762038837	0.8791739979957356
UP_SEQ_FEATURE	DOMAIN:FERM	2	7.4074074074074066	0.06986964321561831	P15311, Q9Y490	27	57	20502	26.64327485380117	0.9999992102296342	0.6777355391914975	0.6567746462268121
GOTERM_BP_DIRECT	GO:0051496~positive regulation of stress fiber assembly	2	7.4074074074074066	0.06989608652814497	P60903, P02647	27	54	19416	26.633744855967077	0.9999999999208223	0.8902676762038837	0.8791739979957356
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	2	7.4074074074074066	0.07168060002987006	P61353, P46777	27	59	20666	25.94601381042059	0.9999455421757123	0.3639168924593403	0.3170488078244253
GOTERM_MF_DIRECT	GO:0008092~cytoskeletal protein binding	2	7.4074074074074066	0.07314855555542789	P05062, P07355	27	56	19208	25.407407407407405	0.9998980878738145	0.8134577948667128	0.7798438364011461
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	2	7.4074074074074066	0.07363818268804642	P15311, P00966	27	57	19416	25.23196881091618	0.9999999999782936	0.8902676762038837	0.8791739979957356
GOTERM_BP_DIRECT	GO:1903078~positive regulation of protein localization to plasma membrane	2	7.4074074074074066	0.07488232790499956	P15311, Q01082	27	58	19416	24.79693486590038	0.9999999999858996	0.8902676762038837	0.8791739979957356
GOTERM_MF_DIRECT	GO:0003779~actin binding	3	11.11111111111111	0.0749174544084548	P15311, O43707, Q01082	27	335	19208	6.3708126036484245	0.9999191204173873	0.8134577948667128	0.7798438364011461
UP_SEQ_FEATURE	REGION:Actin-binding	2	7.4074074074074066	0.07694508653019538	O43707, Q01082	27	63	20502	24.105820105820104	0.999999820467759	0.710826037469424	0.6888417270322253
SMART	SM00033:CH	2	7.4074074074074066	0.0774666833003061	O43707, Q01082	14	66	10680	23.116883116883116	0.8006385482026923	0.17214818511179134	0.17214818511179134
GOTERM_CC_DIRECT	GO:0030864~cortical actin cytoskeleton	2	7.4074074074074066	0.07752274259418976	O43707, Q01082	27	64	20666	23.91898148148148	0.9999763327298324	0.37900007490492776	0.33018945919747494
KEGG_PATHWAY	hsa00020:Citrate cycle (TCA cycle)	2	7.4074074074074066	0.0782321849911477	O75390, Q16822	25	30	8865	23.64	0.9995644416969311	0.8257841749065591	0.7910143149104933
GOTERM_MF_DIRECT	GO:0031072~heat shock protein binding	2	7.4074074074074066	0.08067350031735994	P11142, P02647	27	62	19208	22.948626045400236	0.9999619947805477	0.8134577948667128	0.7798438364011461
UP_KW_CELLULAR_COMPONENT	KW-0999~Mitochondrion inner membrane	3	11.11111111111111	0.09218264206300787	P09669, Q00325, O00483	27	353	17932	5.644318539502675	0.8407896980531935	0.3502940398394299	0.3502940398394299
UP_SEQ_FEATURE	DOMAIN:Calponin-homology (CH)	2	7.4074074074074066	0.09440800689895187	O43707, Q01082	27	78	20502	19.47008547008547	0.9999999955851154	0.832506969927121	0.8067593316819524
INTERPRO	IPR001715:CH_dom	2	7.4074074074074066	0.09711828305186049	O43707, Q01082	27	81	20667	18.899862825788748	0.9999995479225885	0.45851135748328176	0.40400301428596846
INTERPRO	IPR036872:CH_dom_sf	2	7.4074074074074066	0.09939756700686526	O43707, Q01082	27	83	20667	18.444444444444446	0.9999996850543812	0.45851135748328176	0.40400301428596846
